timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
82761724,82761623,0.10843205,0.11498369,0.021612162
82780690,82780560,0.12708901,0.1305418,0.018803006
82802662,82802561,0.109740995,0.1185533,0.005269644
82823666,82823562,0.07803892,0.115300074,0.0008615842
82843669,82843564,0.029479414,0.1208561,-0.002283765
82867660,82867556,-0.0049607414,0.105142064,-0.019912746
82887660,82887552,-0.013678502,0.08828774,-0.013440748
82907656,82907551,-0.033864535,0.07516311,-0.023833744
82929661,82929560,-0.045639403,0.04950086,-0.015166645
82949662,82949561,-0.06394233,0.0383722,-0.007337608
82970673,82970565,-0.053758558,0.04595333,-0.0149070695
82992660,82992559,-0.0038492545,0.09089435,0.000271131
83017666,83017562,0.08296831,0.1576139,-0.019967526
83043652,83043551,0.15630506,0.22204256,-0.02172217
83065650,83065550,0.19069634,0.28038985,-0.028563468
83086656,83086551,0.19170606,0.33239836,-0.02729984
83106663,83106552,0.16828491,0.3443389,-0.03788893
83131661,83131560,0.15113884,0.3312139,-0.049861714
83154669,83154559,0.20694683,0.34846306,-0.06795047
83179733,83179632,0.261275,0.33973524,-0.06070648
83204661,83204560,0.28950587,0.31874716,-0.062603965
83228655,83228551,0.28453505,0.2859443,-0.07758912
83254674,83254563,0.1693663,0.26475525,-0.086114414
83277667,83277560,0.044468574,0.2003686,-0.08277563
83300674,83300552,-0.026227135,0.118291065,-0.10615802
83320659,83320558,-0.08424667,0.0019281139,-0.09876183
83340661,83340561,-0.058690004,-0.086119846,-0.086863
83365661,83365560,-0.056981612,-0.18921953,-0.097445644
83389660,83389551,0.023425994,-0.215563,-0.092041485
83412668,83412564,0.010356676,-0.22141562,-0.084720194
83432659,83432555,-0.011050051,-0.17382923,-0.05844555
83455663,83455560,-0.06259538,-0.16438709,-0.04422675
83477661,83477551,-0.119552836,-0.16817597,-0.018400993
83499650,83499549,-0.12956038,-0.21003997,-0.0013519323
