timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
476183791,32767,32767,32767,32767,-19,32767
476187800,32767,32767,32767,32767,32767,32767
476192726,32767,32767,32767,32767,32767,32767
476197717,32767,32767,32767,-10,-47,32767
476202968,32767,32767,32767,32767,32767,32767
476207731,32767,32767,32767,32767,-34,32767
476212027,32767,32767,32767,32767,32767,32767
476215719,32767,32767,32767,32767,32767,32767
476219720,32767,32767,32767,32767,-35,32767
476223800,32767,32767,32767,-11,32767,32767
476227838,32767,32767,32767,32767,32767,32767
476231741,32767,32767,32767,32767,-39,32767
476236877,32767,32767,32767,32767,32767,32767
476241736,32767,32767,32767,32767,-26,32767
476245922,32767,32767,32767,32767,32767,32767
476249720,32767,32767,32767,-17,32767,32767
476253717,32767,32767,32767,32767,-33,32767
476257826,32767,32767,32767,32767,32767,32767
476261811,32767,32767,32767,32767,32767,32767
476265801,32767,32767,32767,32767,-40,32767
476270742,32767,32767,32767,32767,32767,32767
476275800,32767,32767,32767,-17,-27,32767
476280717,32767,32767,32767,32767,32767,32767
476285803,32767,32767,32767,32767,-14,32767
476290728,32767,32767,32767,32767,32767,32767
476295806,32767,32767,32767,32767,32767,32767
476300725,32767,32767,32767,-19,-49,32767
476305791,32767,32767,32767,32767,32767,32767
476309816,32767,32767,32767,32767,-27,32767
476314717,32767,32767,32767,32767,32767,32767
476319809,32767,32767,32767,32767,-14,32767
476324877,32767,32767,32767,-17,32767,32767
476329802,32767,32767,32767,32767,32767,32767
476334733,32767,32767,32767,32767,-49,32767
476339792,32767,32767,32767,32767,32767,32767
476344810,32767,32767,32767,32767,-37,32767
476348817,32767,32767,32767,-6,32767,32767
476353727,32767,32767,32767,32767,-13,32767
476358973,32767,32767,32767,32767,32767,32767
476363728,32767,32767,32767,32767,32767,32767
476368791,32767,32767,32767,32767,-50,32767
476373724,32767,32767,32767,2,32767,32767
476378803,32767,32767,32767,32767,-36,32767
476383728,32767,32767,32767,32767,32767,32767
476387806,32767,32767,32767,32767,-9,32767
476392773,32767,32767,32767,32767,32767,32767
476397810,32767,32767,32767,32767,32767,32767
476402724,32767,32767,32767,-27,-43,32767
476407795,32767,32767,32767,32767,32767,32767
476412727,32767,32767,32767,32767,-29,32767
476417800,32767,32767,32767,32767,32767,32767
476422747,32767,32767,32767,32767,-14,32767
476426819,32767,32767,32767,-15,32767,32767
476431736,32767,32767,32767,32767,32767,32767
476436804,32767,32767,32767,32767,-40,32767
476441734,32767,32767,32767,32767,32767,32767
476446745,32767,32767,32767,32767,-23,32767
476451817,32767,32767,32767,-10,32767,32767
476456735,32767,32767,32767,32767,-9,32767
476461755,32767,32767,32767,32767,32767,32767
476465808,32767,32767,32767,32767,32767,32767
476470723,32767,32767,32767,32767,-36,32767
476475809,32767,32767,32767,5,32767,32767
476480884,32767,32767,32767,32767,-24,32767
476485819,32767,32767,32767,32767,32767,32767
476489918,32767,32767,32767,32767,32767,32767
476493718,32767,32767,32767,32767,-38,32767
476497775,32767,32767,32767,32767,32767,32767
476501842,32767,32767,32767,-7,32767,32767
476505858,32767,32767,32767,32767,-46,32767
476509811,32767,32767,32767,32767,32767,32767
476514791,32767,32767,32767,32767,-19,32767
476519800,32767,32767,32767,32767,32767,32767
476524719,32767,32767,32767,32767,32767,32767
476529800,32767,32767,32767,-21,-57,32767
476534737,32767,32767,32767,32767,32767,32767
476539801,32767,32767,32767,32767,-44,32767
476544800,32767,32767,32767,32767,32767,32767
476548814,32767,32767,32767,32767,-16,32767
476553732,32767,32767,32767,-10,32767,32767
476558791,32767,32767,32767,32767,32767,32767
476563737,32767,32767,32767,32767,-49,32767
476568797,32767,32767,32767,32767,32767,32767
476573725,32767,32767,32767,32767,-34,32767
476578800,32767,32767,32767,-8,32767,32767
476583716,32767,32767,32767,32767,-19,32767
476587802,32767,32767,32767,32767,32767,32767
476592720,32767,32767,32767,32767,32767,32767
476597794,32767,32767,32767,32767,-38,32767
476602937,32767,32767,32767,32767,32767,32767
476607800,32767,32767,32767,-35,-26,32767
476611957,32767,32767,32767,32767,32767,32767
476615716,32767,32767,32767,32767,32767,32767
476619712,32767,32767,32767,32767,-32,32767
476623808,32767,32767,32767,32767,32767,32767
476627887,32767,32767,32767,32767,32767,32767
476631809,32767,32767,32767,-9,-39,32767
476636813,32767,32767,32767,32767,32767,32767
476641736,32767,32767,32767,32767,-26,32767
476645866,32767,32767,32767,32767,32767,32767
476649717,32767,32767,32767,32767,32767,32767
476653723,32767,32767,32767,2,-33,32767
476657804,32767,32767,32767,32767,32767,32767
476661820,32767,32767,32767,32767,32767,32767
476665724,32767,32767,32767,32767,-39,32767
476670811,32767,32767,32767,32767,32767,32767
476675736,32767,32767,32767,32767,-26,32767
476680791,32767,32767,32767,-17,32767,32767
476685722,32767,32767,32767,32767,-13,32767
476690808,32767,32767,32767,32767,32767,32767
476695723,32767,32767,32767,32767,32767,32767
476700821,32767,32767,32767,32767,-51,32767
476704825,32767,32767,32767,1,32767,32767
476709723,32767,32767,32767,32767,-26,32767
476714732,32767,32767,32767,32767,32767,32767
476719799,32767,32767,32767,32767,-13,32767
476724971,32767,32767,32767,32767,32767,32767
476729808,32767,32767,32767,3,32767,32767
476734734,32767,32767,32767,32767,-49,32767
476739800,32767,32767,32767,32767,32767,32767
476744793,32767,32767,32767,32767,-36,32767
476748811,32767,32767,32767,32767,32767,32767
476753740,32767,32767,32767,32767,-13,32767
476758884,32767,32767,32767,-31,32767,32767
476763734,32767,32767,32767,32767,32767,32767
476769733,32767,32767,32767,32767,-60,32767
476773800,32767,32767,32767,32767,32767,32767
476778725,32767,32767,32767,32767,-35,32767
476783810,32767,32767,32767,-26,32767,32767
476788725,32767,32767,32767,32767,-22,32767
476792853,32767,32767,32767,32767,32767,32767
476797723,32767,32767,32767,32767,32767,32767
476802802,32767,32767,32767,32767,-48,32767
476807716,32767,32767,32767,-19,32767,32767
476812809,32767,32767,32767,32767,-34,32767
476817723,32767,32767,32767,32767,32767,32767
476822728,32767,32767,32767,32767,-15,32767
476826742,32767,32767,32767,32767,32767,32767
476831819,32767,32767,32767,-12,32767,32767
476836723,32767,32767,32767,32767,-40,32767
476841738,32767,32767,32767,32767,32767,32767
476846721,32767,32767,32767,32767,-19,32767
476851819,32767,32767,32767,32767,32767,32767
476856731,32767,32767,32767,-8,32767,32767
476861802,32767,32767,32767,32767,-57,32767
476865809,32767,32767,32767,32767,32767,32767
476870719,32767,32767,32767,32767,-33,32767
476875798,32767,32767,32767,32767,32767,32767
476880910,32767,32767,32767,2,-21,32767
476885811,32767,32767,32767,32767,32767,32767
476889938,32767,32767,32767,32767,32767,32767
476893714,32767,32767,32767,32767,-36,32767
476897722,32767,32767,32767,32767,32767,32767
476901818,32767,32767,32767,32767,32767,32767
476905843,32767,32767,32767,32767,-44,32767
476909791,32767,32767,32767,-18,32767,32767
476914840,32767,32767,32767,32767,-15,32767
476919803,32767,32767,32767,32767,32767,32767
476925834,32767,32767,32767,32767,-10,32767
476929737,32767,32767,32767,32767,32767,32767
476934729,32767,32767,32767,-29,32767,32767
476939802,32767,32767,32767,32767,-34,32767
476944800,32767,32767,32767,32767,32767,32767
476948820,32767,32767,32767,32767,-10,32767
476953729,32767,32767,32767,32767,32767,32767
476958791,32767,32767,32767,-19,32767,32767
476963727,32767,32767,32767,32767,-45,32767
476968809,32767,32767,32767,32767,32767,32767
476973730,32767,32767,32767,32767,-33,32767
476978812,32767,32767,32767,32767,32767,32767
476983714,32767,32767,32767,-18,-19,32767
476987802,32767,32767,32767,32767,32767,32767
476992724,32767,32767,32767,32767,32767,32767
476997791,32767,32767,32767,32767,-46,32767
477002948,32767,32767,32767,32767,32767,32767
477007802,32767,32767,32767,-5,-34,32767
477012725,32767,32767,32767,32767,32767,32767
477017809,32767,32767,32767,32767,-15,32767
477022719,32767,32767,32767,32767,32767,32767
477026791,32767,32767,32767,32767,32767,32767
477031733,32767,32767,32767,32767,-39,32767
477036947,32767,32767,32767,-19,32767,32767
477041740,32767,32767,32767,32767,-26,32767
477045950,32767,32767,32767,32767,32767,32767
477049721,32767,32767,32767,32767,32767,32767
477053717,32767,32767,32767,32767,-33,32767
477057812,32767,32767,32767,2,32767,32767
477061828,32767,32767,32767,32767,32767,32767
477065801,32767,32767,32767,32767,-40,32767
477070740,32767,32767,32767,32767,32767,32767
477075808,32767,32767,32767,32767,-27,32767
477080720,32767,32767,32767,32767,32767,32767
477085808,32767,32767,32767,-27,-14,32767
477090724,32767,32767,32767,32767,32767,32767
477095818,32767,32767,32767,32767,32767,32767
477100723,32767,32767,32767,32767,-49,32767
477104821,32767,32767,32767,32767,32767,32767
477109738,32767,32767,32767,-12,-26,32767
477114792,32767,32767,32767,32767,32767,32767
477119731,32767,32767,32767,32767,-13,32767
477124796,32767,32767,32767,32767,32767,32767
477129732,32767,32767,32767,32767,32767,32767
477134802,32767,32767,32767,-9,-51,32767
477139717,32767,32767,32767,32767,32767,32767
477144803,32767,32767,32767,32767,-37,32767
477148721,32767,32767,32767,32767,32767,32767
477153801,32767,32767,32767,32767,-14,32767
477158876,32767,32767,32767,3,32767,32767
477163802,32767,32767,32767,32767,32767,32767
477167933,32767,32767,32767,32767,-41,32767
477171722,32767,32767,32767,32767,32767,32767
477175715,32767,32767,32767,32767,32767,32767
477179800,32767,32767,32767,32767,-47,32767
477183839,32767,32767,32767,32767,32767,32767
477187808,32767,32767,32767,-26,-14,32767
477192782,32767,32767,32767,32767,32767,32767
477197811,32767,32767,32767,32767,32767,32767
477202721,32767,32767,32767,32767,-47,32767
477207814,32767,32767,32767,32767,32767,32767
477212724,32767,32767,32767,-27,-33,32767
477217802,32767,32767,32767,32767,32767,32767
477222743,32767,32767,32767,32767,-14,32767
477226806,32767,32767,32767,32767,32767,32767
477231767,32767,32767,32767,32767,32767,32767
477236741,32767,32767,32767,-15,-39,32767
477241799,32767,32767,32767,32767,32767,32767
477246735,32767,32767,32767,32767,-19,32767
477251808,32767,32767,32767,32767,32767,32767
477256752,32767,32767,32767,32767,32767,32767
477261807,32767,32767,32767,-12,-57,32767
477265800,32767,32767,32767,32767,32767,32767
477270734,32767,32767,32767,32767,-33,32767
477275791,32767,32767,32767,32767,32767,32767
477280916,32767,32767,32767,32767,-21,32767
477285816,32767,32767,32767,2,32767,32767
477289966,32767,32767,32767,32767,32767,32767
477293726,32767,32767,32767,32767,-36,32767
477297714,32767,32767,32767,32767,32767,32767
477301818,32767,32767,32767,32767,32767,32767
477305771,32767,32767,32767,32767,-43,32767
477309737,32767,32767,32767,32767,32767,32767
477314961,32767,32767,32767,-38,-16,32767
477319723,32767,32767,32767,32767,32767,32767
477323982,32767,32767,32767,32767,32767,32767
477327714,32767,32767,32767,32767,-27,32767
477331721,32767,32767,32767,32767,32767,32767
477335810,32767,32767,32767,32767,32767,32767
477339801,32767,32767,32767,-30,-35,32767
477343803,32767,32767,32767,32767,32767,32767
477348756,32767,32767,32767,32767,-9,32767
477353812,32767,32767,32767,32767,32767,32767
477358730,32767,32767,32767,32767,32767,32767
477363806,32767,32767,32767,-17,-47,32767
477368729,32767,32767,32767,32767,32767,32767
477373811,32767,32767,32767,32767,-34,32767
477378733,32767,32767,32767,32767,32767,32767
477383801,32767,32767,32767,32767,-17,32767
477387806,32767,32767,32767,-8,32767,32767
477392743,32767,32767,32767,32767,32767,32767
477397728,32767,32767,32767,32767,-37,32767
477402960,32767,32767,32767,32767,32767,32767
477407802,32767,32767,32767,32767,-25,32767
477412737,32767,32767,32767,-7,32767,32767
477417813,32767,32767,32767,32767,-11,32767
477421819,32767,32767,32767,32767,32767,32767
477426714,32767,32767,32767,32767,32767,32767
477431804,32767,32767,32767,32767,-36,32767
477436859,32767,32767,32767,32767,32767,32767
477441816,32767,32767,32767,-36,-24,32767
477445892,32767,32767,32767,32767,32767,32767
477449715,32767,32767,32767,32767,32767,32767
477453714,32767,32767,32767,32767,-29,32767
477457800,32767,32767,32767,32767,32767,32767
477461862,32767,32767,32767,32767,32767,32767
477465801,32767,32767,32767,-24,-37,32767
477470778,32767,32767,32767,32767,32767,32767
477475808,32767,32767,32767,32767,-24,32767
477480714,32767,32767,32767,32767,32767,32767
477485822,32767,32767,32767,32767,32767,32767
477490731,32767,32767,32767,-27,-56,32767
477495814,32767,32767,32767,32767,32767,32767
477500731,32767,32767,32767,32767,-43,32767
477504816,32767,32767,32767,32767,32767,32767
477509740,32767,32767,32767,32767,-15,32767
477514800,32767,32767,32767,-18,32767,32767
477519725,32767,32767,32767,32767,32767,32767
477524823,32767,32767,32767,32767,-51,32767
477529723,32767,32767,32767,32767,32767,32767
477534809,32767,32767,32767,32767,-37,32767
477539714,32767,32767,32767,-13,32767,32767
477543813,32767,32767,32767,32767,-10,32767
477548742,32767,32767,32767,32767,32767,32767
477553797,32767,32767,32767,32767,32767,32767
477558910,32767,32767,32767,32767,-47,32767
477563811,32767,32767,32767,32767,32767,32767
477567937,32767,32767,32767,-38,-24,32767
477571721,32767,32767,32767,32767,32767,32767
477575722,32767,32767,32767,32767,32767,32767
477579800,32767,32767,32767,32767,-27,32767
477583848,32767,32767,32767,32767,32767,32767
477587803,32767,32767,32767,32767,32767,32767
477592780,32767,32767,32767,-38,-43,32767
477597805,32767,32767,32767,32767,32767,32767
477601882,32767,32767,32767,32767,-18,32767
477605712,32767,32767,32767,32767,32767,32767
477609723,32767,32767,32767,32767,32767,32767
477613818,32767,32767,32767,2,-24,32767
477617811,32767,32767,32767,32767,32767,32767
477621809,32767,32767,32767,32767,32767,32767
477626733,32767,32767,32767,32767,-37,32767
477631811,32767,32767,32767,32767,32767,32767
477636731,32767,32767,32767,32767,-25,32767
477641799,32767,32767,32767,-28,32767,32767
477646733,32767,32767,32767,32767,-11,32767
477651808,32767,32767,32767,32767,32767,32767
477656737,32767,32767,32767,32767,32767,32767
477661809,32767,32767,32767,32767,-45,32767
477665802,32767,32767,32767,-19,32767,32767
477670731,32767,32767,32767,32767,-17,32767
477675793,32767,32767,32767,32767,32767,32767
477680936,32767,32767,32767,32767,32767,32767
477685804,32767,32767,32767,32767,-49,32767
477690724,32767,32767,32767,-17,32767,32767
477695791,32767,32767,32767,32767,-35,32767
477700719,32767,32767,32767,32767,32767,32767
477705901,32767,32767,32767,32767,-24,32767
477709795,32767,32767,32767,32767,32767,32767
477714863,32767,32767,32767,-8,32767,32767
477719800,32767,32767,32767,32767,-50,32767
477723887,32767,32767,32767,32767,32767,32767
477727722,32767,32767,32767,32767,-15,32767
477731721,32767,32767,32767,32767,32767,32767
477735845,32767,32767,32767,32767,32767,32767
477739810,32767,32767,32767,2,-23,32767
477743719,32767,32767,32767,32767,32767,32767
477748822,32767,32767,32767,32767,32767,32767
477753727,32767,32767,32767,32767,-49,32767
477757890,32767,32767,32767,32767,32767,32767
477761729,32767,32767,32767,32767,-16,32767
477765718,32767,32767,32767,2,32767,32767
477769800,32767,32767,32767,32767,32767,32767
477773800,32767,32767,32767,32767,-24,32767
477778728,32767,32767,32767,32767,32767,32767
477782804,32767,32767,32767,32767,32767,32767
477787731,32767,32767,32767,32767,-49,32767
477792801,32767,32767,32767,-18,32767,32767
477797714,32767,32767,32767,32767,-36,32767
477802803,32767,32767,32767,32767,32767,32767
477807723,32767,32767,32767,32767,-23,32767
477812814,32767,32767,32767,32767,32767,32767
477817722,32767,32767,32767,-13,32767,32767
477821815,32767,32767,32767,32767,-49,32767
477826742,32767,32767,32767,32767,32767,32767
477831739,32767,32767,32767,32767,-35,32767
477836961,32767,32767,32767,32767,32767,32767
477841751,32767,32767,32767,32767,-18,32767
477845993,32767,32767,32767,-38,32767,32767
477849717,32767,32767,32767,32767,32767,32767
477853727,32767,32767,32767,32767,-19,32767
477857802,32767,32767,32767,32767,32767,32767
477861840,32767,32767,32767,32767,32767,32767
477865725,32767,32767,32767,32767,-26,32767
477870774,32767,32767,32767,-34,32767,32767
477875810,32767,32767,32767,32767,-14,32767
477879865,32767,32767,32767,32767,32767,32767
477883715,32767,32767,32767,32767,32767,32767
477887725,32767,32767,32767,32767,-19,32767
477891830,32767,32767,32767,32767,32767,32767
477895801,32767,32767,32767,-29,32767,32767
477900810,32767,32767,32767,32767,-37,32767
477904801,32767,32767,32767,32767,32767,32767
477909735,32767,32767,32767,32767,-13,32767
477914800,32767,32767,32767,32767,32767,32767
477919717,32767,32767,32767,-16,32767,32767
477924801,32767,32767,32767,32767,-51,32767
477929730,32767,32767,32767,32767,32767,32767
477934808,32767,32767,32767,32767,-37,32767
477939734,32767,32767,32767,32767,32767,32767
477943830,32767,32767,32767,-8,-9,32767
477948714,32767,32767,32767,32767,32767,32767
477953815,32767,32767,32767,32767,32767,32767
477958856,32767,32767,32767,32767,-46,32767
477963809,32767,32767,32767,32767,32767,32767
477967954,32767,32767,32767,32767,-22,32767
477971720,32767,32767,32767,-14,32767,32767
477975712,32767,32767,32767,32767,32767,32767
477979807,32767,32767,32767,32767,-27,32767
477983721,32767,32767,32767,32767,32767,32767
477987724,32767,32767,32767,32767,32767,32767
477992887,32767,32767,32767,32767,-43,32767
477997734,32767,32767,32767,-23,32767,32767
478003811,32767,32767,32767,32767,-38,32767
478007795,32767,32767,32767,32767,32767,32767
478012734,32767,32767,32767,32767,-14,32767
478017818,32767,32767,32767,32767,32767,32767
478021818,32767,32767,32767,-12,32767,32767
478026732,32767,32767,32767,32767,-37,32767
478031818,32767,32767,32767,32767,32767,32767
478036721,32767,32767,32767,32767,-25,32767
478041835,32767,32767,32767,32767,32767,32767
478046744,32767,32767,32767,-4,-7,32767
478051811,32767,32767,32767,32767,32767,32767
478056759,32767,32767,32767,32767,32767,32767
478060804,32767,32767,32767,32767,-35,32767
478065728,32767,32767,32767,32767,32767,32767
478070826,32767,32767,32767,2,-17,32767
478075717,32767,32767,32767,32767,32767,32767
478081072,32767,32767,32767,32767,32767,32767
478085739,32767,32767,32767,32767,-46,32767
478090800,32767,32767,32767,32767,32767,32767
478095722,32767,32767,32767,32767,-33,32767
478099804,32767,32767,32767,-20,32767,32767
478104721,32767,32767,32767,32767,32767,32767
478109791,32767,32767,32767,32767,-54,32767
478114866,32767,32767,32767,32767,32767,32767
478119808,32767,32767,32767,32767,-36,32767
478123897,32767,32767,32767,-20,32767,32767
478127714,32767,32767,32767,32767,32767,32767
478131724,32767,32767,32767,32767,-40,32767
478135802,32767,32767,32767,32767,32767,32767
478139827,32767,32767,32767,32767,32767,32767
478143843,32767,32767,32767,32767,-46,32767
478148765,32767,32767,32767,-13,32767,32767
478153729,32767,32767,32767,32767,-27,32767
478158727,32767,32767,32767,32767,32767,32767
478163803,32767,32767,32767,32767,-14,32767
478168734,32767,32767,32767,32767,32767,32767
478173730,32767,32767,32767,-13,32767,32767
478178805,32767,32767,32767,32767,-50,32767
478182826,32767,32767,32767,32767,32767,32767
478187736,32767,32767,32767,32767,-26,32767
478192801,32767,32767,32767,32767,32767,32767
478197743,32767,32767,32767,-4,-13,32767
478202797,32767,32767,32767,32767,32767,32767
478207733,32767,32767,32767,32767,32767,32767
478212818,32767,32767,32767,32767,-50,32767
478221819,32767,32767,32767,32767,-27,32767
478226719,32767,32767,32767,-39,32767,32767
478231828,32767,32767,32767,32767,-14,32767
478236892,32767,32767,32767,32767,32767,32767
478241808,32767,32767,32767,32767,32767,32767
478245956,32767,32767,32767,32767,-41,32767
478249716,32767,32767,32767,-14,32767,32767
478253720,32767,32767,32767,32767,32767,32767
478257824,32767,32767,32767,32767,-47,32767
478261790,32767,32767,32767,32767,32767,32767
478265728,32767,32767,32767,32767,-13,32767
478270831,32767,32767,32767,32767,32767,32767
478275726,32767,32767,32767,-24,32767,32767
478280796,32767,32767,32767,32767,-50,32767
478285719,32767,32767,32767,32767,32767,32767
478290800,32767,32767,32767,32767,-34,32767
478295737,32767,32767,32767,32767,32767,32767
478299814,32767,32767,32767,-11,32767,32767
478304725,32767,32767,32767,32767,-55,32767
478309806,32767,32767,32767,32767,32767,32767
478314714,32767,32767,32767,32767,-40,32767
478319791,32767,32767,32767,32767,32767,32767
478324733,32767,32767,32767,-5,-26,32767
478329800,32767,32767,32767,32767,32767,32767
478334749,32767,32767,32767,32767,32767,32767
478338810,32767,32767,32767,32767,-49,32767
478343727,32767,32767,32767,32767,32767,32767
478348803,32767,32767,32767,32767,-35,32767
478353725,32767,32767,32767,-38,32767,32767
478359034,32767,32767,32767,32767,-22,32767
478363727,32767,32767,32767,32767,32767,32767
478368817,32767,32767,32767,32767,32767,32767
478373726,32767,32767,32767,32767,-56,32767
478377809,32767,32767,32767,-29,32767,32767
478382748,32767,32767,32767,32767,-33,32767
478387794,32767,32767,32767,32767,32767,32767
478392850,32767,32767,32767,32767,-20,32767
478397807,32767,32767,32767,32767,32767,32767
478403803,32767,32767,32767,-29,-17,32767
478407791,32767,32767,32767,32767,32767,32767
478412714,32767,32767,32767,32767,32767,32767
478417795,32767,32767,32767,32767,-43,32767
478421816,32767,32767,32767,32767,32767,32767
478426762,32767,32767,32767,-7,-14,32767
478431825,32767,32767,32767,32767,32767,32767
478436716,32767,32767,32767,32767,32767,32767
478441725,32767,32767,32767,32767,-46,32767
478446727,32767,32767,32767,32767,32767,32767
478451822,32767,32767,32767,0,-34,32767
478455806,32767,32767,32767,32767,32767,32767
478460742,32767,32767,32767,32767,32767,32767
478465805,32767,32767,32767,32767,-51,32767
478470719,32767,32767,32767,32767,32767,32767
478475797,32767,32767,32767,32767,-36,32767
478480724,32767,32767,32767,-33,32767,32767
478485802,32767,32767,32767,32767,-24,32767
478490727,32767,32767,32767,32767,32767,32767
478494811,32767,32767,32767,32767,32767,32767
478499732,32767,32767,32767,32767,-49,32767
478504791,32767,32767,32767,-23,32767,32767
478509717,32767,32767,32767,32767,-36,32767
478514838,32767,32767,32767,32767,32767,32767
478519800,32767,32767,32767,32767,-24,32767
478525819,32767,32767,32767,32767,32767,32767
478529817,32767,32767,32767,-15,-11,32767
478534719,32767,32767,32767,32767,32767,32767
478538804,32767,32767,32767,32767,32767,32767
478543714,32767,32767,32767,32767,-36,32767
478548877,32767,32767,32767,32767,32767,32767
478553725,32767,32767,32767,-5,-23,32767
478558806,32767,32767,32767,32767,32767,32767
478563741,32767,32767,32767,32767,32767,32767
478568809,32767,32767,32767,32767,-57,32767
478573723,32767,32767,32767,32767,32767,32767
478577817,32767,32767,32767,5,-34,32767
478582725,32767,32767,32767,32767,32767,32767
478587828,32767,32767,32767,32767,-16,32767
478592714,32767,32767,32767,32767,32767,32767
478597794,32767,32767,32767,32767,32767,32767
478602730,32767,32767,32767,5,-49,32767
478607800,32767,32767,32767,32767,32767,32767
478612727,32767,32767,32767,32767,-30,32767
478616801,32767,32767,32767,32767,32767,32767
478621738,32767,32767,32767,32767,32767,32767
478626813,32767,32767,32767,32767,-57,32767
478631723,32767,32767,32767,-29,32767,32767
478637016,32767,32767,32767,32767,-46,32767
478641732,32767,32767,32767,32767,32767,32767
478646037,32767,32767,32767,32767,-20,32767
478649715,32767,32767,32767,32767,32767,32767
478653725,32767,32767,32767,32767,32767,32767
478657723,32767,32767,32767,-26,-24,32767
478661876,32767,32767,32767,32767,32767,32767
478665800,32767,32767,32767,32767,32767,32767
478670821,32767,32767,32767,32767,-37,32767
478675812,32767,32767,32767,32767,32767,32767
478680717,32767,32767,32767,-17,-23,32767
478685791,32767,32767,32767,32767,32767,32767
478690730,32767,32767,32767,32767,-6,32767
478695803,32767,32767,32767,32767,32767,32767
478699803,32767,32767,32767,32767,32767,32767
478704716,32767,32767,32767,-7,-33,32767
478709803,32767,32767,32767,32767,32767,32767
478714725,32767,32767,32767,32767,-19,32767
478719791,32767,32767,32767,32767,32767,32767
478724728,32767,32767,32767,32767,-6,32767
478729811,32767,32767,32767,-4,32767,32767
478734727,32767,32767,32767,32767,32767,32767
478738827,32767,32767,32767,32767,-34,32767
478743723,32767,32767,32767,32767,32767,32767
478748802,32767,32767,32767,32767,-17,32767
478753722,32767,32767,32767,32767,32767,32767
478759035,32767,32767,32767,-35,32767,32767
478763723,32767,32767,32767,32767,-47,32767
478768815,32767,32767,32767,32767,32767,32767
478773721,32767,32767,32767,32767,-34,32767
478777818,32767,32767,32767,32767,32767,32767
478782732,32767,32767,32767,-24,-9,32767
478787791,32767,32767,32767,32767,32767,32767
478792852,32767,32767,32767,32767,32767,32767
478797800,32767,32767,32767,32767,-47,32767
478803821,32767,32767,32767,32767,32767,32767
478807798,32767,32767,32767,-14,-33,32767
478812714,32767,32767,32767,32767,32767,32767
478816819,32767,32767,32767,32767,-10,32767
478821733,32767,32767,32767,32767,32767,32767
478826848,32767,32767,32767,32767,32767,32767
478831732,32767,32767,32767,-10,-45,32767
478836791,32767,32767,32767,32767,32767,32767
478841740,32767,32767,32767,32767,-33,32767
478846803,32767,32767,32767,32767,32767,32767
478851734,32767,32767,32767,32767,-19,32767
478855822,32767,32767,32767,5,32767,32767
478860727,32767,32767,32767,32767,32767,32767
478865826,32767,32767,32767,32767,-47,32767
478870717,32767,32767,32767,32767,32767,32767
478875793,32767,32767,32767,32767,-33,32767
478880728,32767,32767,32767,5,32767,32767
478885811,32767,32767,32767,32767,-18,32767
478890731,32767,32767,32767,32767,32767,32767
478894813,32767,32767,32767,32767,32767,32767
478899723,32767,32767,32767,32767,-43,32767
478904802,32767,32767,32767,32767,32767,32767
478909717,32767,32767,32767,-25,-25,32767
478914970,32767,32767,32767,32767,32767,32767
478919731,32767,32767,32767,32767,-12,32767
478925801,32767,32767,32767,32767,32767,32767
478929720,32767,32767,32767,32767,32767,32767
478934714,32767,32767,32767,-27,-49,32767
478938793,32767,32767,32767,32767,32767,32767
478943726,32767,32767,32767,32767,-26,32767
478948813,32767,32767,32767,32767,32767,32767
478953739,32767,32767,32767,32767,-13,32767
478958793,32767,32767,32767,-17,32767,32767
478963714,32767,32767,32767,32767,32767,32767
478968806,32767,32767,32767,32767,-51,32767
478973733,32767,32767,32767,32767,32767,32767
478977805,32767,32767,32767,32767,-26,32767
478982725,32767,32767,32767,-7,32767,32767
478987822,32767,32767,32767,32767,-13,32767
478992724,32767,32767,32767,32767,32767,32767
478997791,32767,32767,32767,32767,32767,32767
479002728,32767,32767,32767,32767,-49,32767
479007810,32767,32767,32767,-4,32767,32767
479012800,32767,32767,32767,32767,-35,32767
479016809,32767,32767,32767,32767,32767,32767
479021743,32767,32767,32767,32767,32767,32767
479026794,32767,32767,32767,32767,-57,32767
479031739,32767,32767,32767,32767,32767,32767
479036932,32767,32767,32767,-13,-47,32767
479041823,32767,32767,32767,32767,32767,32767
479046723,32767,32767,32767,32767,-30,32767
479051807,32767,32767,32767,32767,32767,32767
479055815,32767,32767,32767,32767,32767,32767
479060714,32767,32767,32767,-23,-55,32767
479065803,32767,32767,32767,32767,32767,32767
479070797,32767,32767,32767,32767,-42,32767
479075813,32767,32767,32767,32767,32767,32767
479080725,32767,32767,32767,32767,-29,32767
479085791,32767,32767,32767,-19,32767,32767
479090731,32767,32767,32767,32767,-16,32767
479095804,32767,32767,32767,32767,32767,32767
479099810,32767,32767,32767,32767,32767,32767
479104729,32767,32767,32767,32767,-43,32767
479109729,32767,32767,32767,-11,32767,32767
479114714,32767,32767,32767,32767,-29,32767
479119805,32767,32767,32767,32767,32767,32767
479124740,32767,32767,32767,32767,-16,32767
479129802,32767,32767,32767,32767,32767,32767
479134745,32767,32767,32767,-7,32767,32767
479138809,32767,32767,32767,32767,-44,32767
479143734,32767,32767,32767,32767,32767,32767
479148794,32767,32767,32767,32767,-29,32767
479153714,32767,32767,32767,32767,32767,32767
479158811,32767,32767,32767,5,-17,32767
479163721,32767,32767,32767,32767,32767,32767
